gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RevenueScore,AvgMonthlySpend,TenureGroup,Cluster,CustomerSegment,ChurnProbability,RiskLevel,Recommendation
Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,0,590.4000000000001,23.706,Growing,2,Growing Customers,0.06603520812072895,Low,Monitor onboarding progress
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,0,143.3,45.25,New,3,At-Risk High-Value Customers,0.7114663821961461,Medium,Targeted engagement campaign
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,0,7552.8,105.92671232876712,Loyal,1,Premium Customers,0.03285663743163224,Low,VIP rewards and premium engagement
Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,0,4366.5,101.96190476190476,Established,1,Premium Customers,0.29944859145872926,Low,VIP rewards and premium engagement
Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,1,197.4,43.93,New,2,Growing Customers,0.22489784302375007,Low,Monitor onboarding progress
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,0,1963.0,74.74444444444444,Established,3,At-Risk High-Value Customers,0.12152076001363951,Low,Monitor usage patterns
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,1,659.75,83.625,New,3,At-Risk High-Value Customers,0.7149870051872987,Medium,Targeted engagement campaign
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,1,68.95,34.475,New,3,At-Risk High-Value Customers,0.8096081313392374,High,Immediate retention campaign and discount
Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,0,234.0,44.97,New,2,Growing Customers,0.34381144690540694,Low,Monitor onboarding progress
Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,0,3787.2,76.96938775510205,Established,1,Premium Customers,0.01912892878077761,Low,VIP rewards and premium engagement
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,1,187.7,65.58333333333333,New,3,At-Risk High-Value Customers,0.9037553784666698,High,Immediate retention campaign and discount
Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,0,950.4,72.60384615384615,New,3,At-Risk High-Value Customers,0.22818521517728885,Low,Monitor usage patterns
Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,0,6567.0,107.7516393442623,Loyal,1,Premium Customers,0.304714231495305,Low,VIP rewards and premium engagement
Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,0,3256.0,56.71160714285714,Loyal,0,Loyal Customers,0.01860019929850052,Low,Upsell premium services
Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,0,29.15,14.575,New,2,Growing Customers,0.4284268995815176,Low,Monitor onboarding progress
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,20.05,10.025,New,2,Growing Customers,0.20346467411711425,Low,Monitor onboarding progress
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,1,304.2,63.78,New,3,At-Risk High-Value Customers,0.734623711422755,Medium,Targeted engagement campaign
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,1,24.45,12.225,New,2,Growing Customers,0.5850002223472915,Medium,Personalized onboarding and engagement
Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,0,2793.0,64.25,Established,0,Loyal Customers,0.017737648029007826,Low,Upsell premium services
Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,0,49.55,24.775,New,2,Growing Customers,0.31626551157172117,Low,Monitor onboarding progress
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,1,625.4499999999999,78.98125,New,3,At-Risk High-Value Customers,0.6940919481390164,Medium,Targeted engagement campaign
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,0,220.8,58.125,New,3,At-Risk High-Value Customers,0.6156898162529517,Medium,Targeted engagement campaign
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,0,5950.8,81.08698630136986,Loyal,1,Premium Customers,0.028598245949261483,Low,VIP rewards and premium engagement
Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,0,735.0,46.828125,Growing,2,Growing Customers,0.37448027704112874,Low,Monitor onboarding progress
Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,1,321.4,61.48,New,3,At-Risk High-Value Customers,0.7597081529792802,High,Immediate retention campaign and discount
Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,0,277.2,20.429166666666667,New,2,Growing Customers,0.12392042061759963,Low,Monitor onboarding progress
Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,0,127.25,22.45833333333333,New,2,Growing Customers,0.20357597971499866,Low,Monitor onboarding progress
Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,1,55.8,27.9,New,2,Growing Customers,0.5391056997469353,Medium,Personalized onboarding and engagement
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,0,7984.8,112.88835616438357,Loyal,1,Premium Customers,0.061364752475627365,Low,VIP rewards and premium engagement
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,0,4276.25,76.18571428571428,Loyal,1,Premium Customers,0.28932768139188386,Low,VIP rewards and premium engagement
Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,0,1048.0,26.28048780487805,Established,0,Loyal Customers,0.09730965272969705,Low,Upsell premium services
Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,0,1134.3,19.23448275862069,Loyal,0,Loyal Customers,0.006995663010181611,Low,Upsell premium services
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,1,79.05,39.525,New,3,At-Risk High-Value Customers,0.8588824073812777,High,Immediate retention campaign and discount
Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,1,95.0,47.5,New,3,At-Risk High-Value Customers,0.8715531415568029,High,Immediate retention campaign and discount
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,1,25.2,12.6,New,2,Growing Customers,0.48428012370306717,Low,Monitor onboarding progress
Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,0,4204.2,76.97264150943397,Loyal,1,Premium Customers,0.17765623309390202,Low,VIP rewards and premium engagement
Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,1,4034.4,99.70833333333331,Established,1,Premium Customers,0.6044664214489172,Medium,Personalized retention offer and account review
Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,0,2423.05,54.34431818181818,Established,0,Loyal Customers,0.07904100914785478,Low,Upsell premium services
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,0,907.1,18.55208333333333,Established,0,Loyal Customers,0.00614315109144445,Low,Upsell premium services
Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,0,151.2,34.3125,New,2,Growing Customers,0.4172724887018194,Low,Monitor onboarding progress
Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,1,5240.400000000001,76.93432835820896,Loyal,1,Premium Customers,0.011742404785173329,Low,VIP rewards and premium engagement
Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,0,3038.75,55.7125,Loyal,0,Loyal Customers,0.014815423540393323,Low,Upsell premium services
Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,0,553.9000000000001,17.65,Established,2,Growing Customers,0.032063890582268655,Low,Monitor onboarding progress
Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,0,1008.6,74.35,New,3,At-Risk High-Value Customers,0.6899458254193384,Medium,Targeted engagement campaign
Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,0,6943.2,103.53507462686568,Loyal,1,Premium Customers,0.4627681606815815,Low,VIP rewards and premium engagement
Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,1,3549.0,97.11944444444444,Established,1,Premium Customers,0.6422242633856551,Medium,Personalized retention offer and account review
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,1,898.0,83.11818181818181,New,3,At-Risk High-Value Customers,0.7694621604776897,High,Immediate retention campaign and discount
Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,0,2045.25,68.89285714285714,Established,3,At-Risk High-Value Customers,0.4005388671767528,Low,Monitor usage patterns
Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,0,5527.4,98.60508474576272,Loyal,1,Premium Customers,0.3407071701632347,Low,VIP rewards and premium engagement
Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,1,5926.5,111.09454545454544,Loyal,1,Premium Customers,0.03961236430732201,Low,VIP rewards and premium engagement
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,0,178.65,17.880000000000003,New,2,Growing Customers,0.13421086932354326,Low,Monitor onboarding progress
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,1,38.6,9.433333333333334,New,2,Growing Customers,0.10073930940322155,Low,Monitor onboarding progress
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,0,414.6,62.142857142857146,New,3,At-Risk High-Value Customers,0.6233687850892821,Medium,Targeted engagement campaign
Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,1,2372.5,87.10370370370372,Established,3,At-Risk High-Value Customers,0.5963166615674748,Medium,Targeted engagement campaign
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,0,182.25,18.615,New,2,Growing Customers,0.12970273409562197,Low,Monitor onboarding progress
Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,0,438.0,49.53888888888889,New,2,Growing Customers,0.3024124293418296,Low,Monitor onboarding progress
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,0,977.4,70.15384615384616,New,3,At-Risk High-Value Customers,0.6519456355074275,Medium,Targeted engagement campaign
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,1,736.5,42.471875,Growing,2,Growing Customers,0.3932527604389364,Low,Monitor onboarding progress
Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,0,3448.6,81.39999999999999,Established,1,Premium Customers,0.1437820247081806,Low,VIP rewards and premium engagement
Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,0,4212.599999999999,98.20813953488371,Established,1,Premium Customers,0.4794982330250074,Low,VIP rewards and premium engagement
Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,1,2022.75,62.321875,Established,3,At-Risk High-Value Customers,0.08559354386981745,Low,Monitor usage patterns
Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,0,6002.7,88.50820895522388,Loyal,1,Premium Customers,0.028471020347091685,Low,VIP rewards and premium engagement
Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,1,1538.1,79.25526315789473,Growing,3,At-Risk High-Value Customers,0.4828044989338409,Low,Monitor usage patterns
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,0,20.0,10.0,New,2,Growing Customers,0.20358646318143264,Low,Monitor onboarding progress
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,1,5740.099999999999,90.94032258064516,Loyal,1,Premium Customers,0.0997690237343189,Low,VIP rewards and premium engagement
Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,0,798.5,72.47727272727273,New,3,At-Risk High-Value Customers,0.5511312468310532,Medium,Targeted engagement campaign
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,1,71.65,35.825,New,3,At-Risk High-Value Customers,0.8219401301945993,High,Immediate retention campaign and discount
Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,0,1323.9,71.55,Growing,3,At-Risk High-Value Customers,0.45780795067224095,Low,Monitor usage patterns
Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,1,2511.6000000000004,101.698,Growing,3,At-Risk High-Value Customers,0.6312949320440285,Medium,Targeted engagement campaign
Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,0,57.900000000000006,13.675,New,2,Growing Customers,0.15231947935283766,Low,Monitor onboarding progress
Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,0,1007.5,19.39313725490196,Loyal,0,Loyal Customers,0.01878549343041305,Low,Upsell premium services
Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,0,44.55,22.275,New,2,Growing Customers,0.43905792461241033,Low,Monitor onboarding progress
Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,0,108.9,29.1,New,2,Growing Customers,0.33419578980406384,Low,Monitor onboarding progress
Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,0,334.04999999999995,19.530555555555555,Growing,2,Growing Customers,0.05867947167571692,Low,Monitor onboarding progress
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,0,7245.0,104.25357142857143,Loyal,1,Premium Customers,0.12285430406444663,Low,VIP rewards and premium engagement
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,0,6386.400000000001,86.32465753424657,Loyal,1,Premium Customers,0.021787851616480773,Low,VIP rewards and premium engagement
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,1,222.75,52.575,New,3,At-Risk High-Value Customers,0.7914203575392246,High,Immediate retention campaign and discount
Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,0,3757.500000000001,74.95,Loyal,1,Premium Customers,0.03437737183633022,Low,VIP rewards and premium engagement
Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,0,1073.25,19.41574074074074,Loyal,0,Loyal Customers,0.007888299268375728,Low,Upsell premium services
